id,value,feed_id,created_at,lat,lon,ele
0FV6VZ4HNXKA4S2CGTAWK8WKD7,22.7,3025962,2025-03-24 00:40:42 UTC,,,
0FV6VZ9GC4D2032QBGH82HTE6V,22.7,3025962,2025-03-24 00:40:59 UTC,,,
0FV6VZEFSMS88ZN27Y1JNX88RK,22.7,3025962,2025-03-24 00:41:15 UTC,,,
0FV6VZKEN890KCNJJ35PT9TJFQ,22.7,3025962,2025-03-24 00:41:31 UTC,,,
0FV6VZRDH0D93EEQ4285GYT7JP,22.7,3025962,2025-03-24 00:41:47 UTC,,,
0FV6VZXCG9HEQQ6EVN6SSD3HZG,22.7,3025962,2025-03-24 00:42:04 UTC,,,
0FV6W02BJ1SDTB2DG16KH7V70N,22.7,3025962,2025-03-24 00:42:20 UTC,,,
0FV6W07AY6JRQ1M3JR6V0B49TT,22.7,3025962,2025-03-24 00:42:36 UTC,,,
0FV6W0CA1A7D8Z0J7SGTAXVX0V,22.7,3025962,2025-03-24 00:42:53 UTC,,,
0FV6W0H8Q34QD196ECPC8WHM3Z,22.7,3025962,2025-03-24 00:43:09 UTC,,,
0FV6W0P7JGPA4ENE71N0QR3JJR,22.7,3025962,2025-03-24 00:43:25 UTC,,,
0FV6W0V6FEQFS96A2TTFBNM5K3,22.7,3025962,2025-03-24 00:43:41 UTC,,,
0FV6W1061JAVZ641Z20TD94FWC,22.7,3025962,2025-03-24 00:43:58 UTC,,,
0FV6W154W60KFNK2SE599KDJST,22.7,3025962,2025-03-24 00:44:14 UTC,,,
0FV6W1A3QXGX9QZ10GJYG4R92A,22.7,3025962,2025-03-24 00:44:30 UTC,,,
0FV6W1F2NH7Q9KHM1J3NYXP9K1,22.7,3025962,2025-03-24 00:44:47 UTC,,,
0FV6W1M1QHWH8V6M01J72XA2EW,22.7,3025962,2025-03-24 00:45:03 UTC,,,
0FV6W1S0MD85G81CE0RH8EMY15,22.7,3025962,2025-03-24 00:45:19 UTC,,,
0FV6W1XZX9T9RJFRGBMYNS6NS2,22.7,3025962,2025-03-24 00:45:35 UTC,,,
0FV6W22YW9BQYT9AFRHTSGTX5W,22.7,3025962,2025-03-24 00:45:52 UTC,,,
0FV6W27XRJXC0407CM6MWHGGX4,22.7,3025962,2025-03-24 00:46:08 UTC,,,
0FV6W2CWW026D8KDCK13EETEYS,22.7,3025962,2025-03-24 00:46:24 UTC,,,
0FV6W2HVN9KZNX0WC6CW2MCWFV,22.7,3025962,2025-03-24 00:46:41 UTC,,,
0FV6W2PTMKGFFFPBSC6Q0FJS46,22.7,3025962,2025-03-24 00:46:57 UTC,,,
0FV6W2VT0JHKARRGX5MQ6DZ5HG,22.7,3025962,2025-03-24 00:47:13 UTC,,,
0FV6W30RY0HJ2XMX7WTMKKGHN6,22.7,3025962,2025-03-24 00:47:29 UTC,,,
0FV6W35QVD7X0VN1SGG9MJAFC5,22.7,3025962,2025-03-24 00:47:46 UTC,,,
0FV6W3APWKZCBB5KFR91PAEWM8,22.7,3025962,2025-03-24 00:48:02 UTC,,,
0FV6W3FP1ET5G1RHW92JN0QQTP,22.7,3025962,2025-03-24 00:48:18 UTC,,,
0FV6W3MN72SV03J946NM8YT06X,22.7,3025962,2025-03-24 00:48:35 UTC,,,
0FV6W3SM31BN6SYXDCRQPZT356,22.7,3025962,2025-03-24 00:48:51 UTC,,,
0FV6W3YK08VA7G3MZPWDXHGSE5,22.7,3025962,2025-03-24 00:49:07 UTC,,,
0FV6W43HXT11NKWN34VG0ZG2RA,22.7,3025962,2025-03-24 00:49:23 UTC,,,
0FV6W48GW7KF3JKJBG411P5702,22.7,3025962,2025-03-24 00:49:40 UTC,,,
0FV6W4DFZETHXN0RCFA9ZJY3VK,22.7,3025962,2025-03-24 00:49:56 UTC,,,
0FV6W4JF6W6DQV1NH5J1EHYAD4,22.7,3025962,2025-03-24 00:50:12 UTC,,,
0FV6W4QE4PRZDPYX1ZVC217RQX,22.7,3025962,2025-03-24 00:50:29 UTC,,,
0FV6W4WD31X197ZJFPTEXH5YYM,22.7,3025962,2025-03-24 00:50:45 UTC,,,
0FV6W51C0ZSWCQWJX4QZAF7QDK,22.7,3025962,2025-03-24 00:51:01 UTC,,,
0FV6W56AY03PN0TGRAR1P07X3J,22.7,3025962,2025-03-24 00:51:17 UTC,,,
0FV6W5B9Y4HQH3PTCNKQC668SM,22.7,3025962,2025-03-24 00:51:34 UTC,,,
0FV6W5G9721JM0EA236X5V8D4J,22.8,3025962,2025-03-24 00:51:50 UTC,,,
0FV6W5N84F2J41W5HGEX9Y895B,22.8,3025962,2025-03-24 00:52:06 UTC,,,
0FV6W5T7FH2WYJ8EDFSVP3T2C8,22.8,3025962,2025-03-24 00:52:23 UTC,,,
0FV6W5Z607RESB08S6EG0M1FPS,22.8,3025962,2025-03-24 00:52:39 UTC,,,
0FV6W645EZZTFW89RG63DZR0HG,22.7,3025962,2025-03-24 00:52:55 UTC,,,
0FV6W694C5J0DNJ7BZ03YF3YD0,22.7,3025962,2025-03-24 00:53:11 UTC,,,
0FV6W6E3720XBDYTXKHJ759KG3,22.7,3025962,2025-03-24 00:53:28 UTC,,,
0FV6W6K20CHM8A7VGHWKXK8494,22.7,3025962,2025-03-24 00:53:44 UTC,,,
0FV6W6R1GDNJK3E56747C83V7H,22.7,3025962,2025-03-24 00:54:00 UTC,,,
0FV6W6X0CQEQYFGDV51WYMPYMV,22.7,3025962,2025-03-24 00:54:16 UTC,,,
0FV6W71ZB5A7FRZ44MK28CGCBS,22.7,3025962,2025-03-24 00:54:33 UTC,,,
0FV6W76Y7535AG5G6D903QFA7P,22.7,3025962,2025-03-24 00:54:49 UTC,,,
0FV6W7BX16X6DHA3VA9CBB93RR,22.7,3025962,2025-03-24 00:55:05 UTC,,,
0FV6W7GWF4QB1BE8Q0SP1QV62H,22.7,3025962,2025-03-24 00:55:22 UTC,,,
0FV6W7NVBX5YM45MRSX112910P,22.7,3025962,2025-03-24 00:55:38 UTC,,,
0FV6W7TT8HD56VBV22HX11CZH8,22.7,3025962,2025-03-24 00:55:54 UTC,,,
0FV6W7ZSHVK0P5SEVXJP0FK8AG,22.7,3025962,2025-03-24 00:56:10 UTC,,,
0FV6W84R828S7NTVSW1NPMN0SV,22.7,3025962,2025-03-24 00:56:27 UTC,,,
0FV6W89Q5P0G1Z6K8YEBGPCK1F,22.7,3025962,2025-03-24 00:56:43 UTC,,,
0FV6W8EP48ZE1M0EGYFZ4VC425,22.7,3025962,2025-03-24 00:56:59 UTC,,,
0FV6W8KNF636QJPZD9F22HQ8PA,22.7,3025962,2025-03-24 00:57:16 UTC,,,
0FV6W8RMB2N53N9GR21WSQ9FMY,22.7,3025962,2025-03-24 00:57:32 UTC,,,
0FV6W8XK87F5EF99B9DF35JGD4,22.7,3025962,2025-03-24 00:57:48 UTC,,,
0FV6W92J5DSJMQR81X8YY5X46M,22.7,3025962,2025-03-24 00:58:04 UTC,,,
0FV6W97HGJC3M7XEWFK5ZDBG4N,22.7,3025962,2025-03-24 00:58:21 UTC,,,
0FV6W9CGF9YPYNFZV2SWXV59XD,22.7,3025962,2025-03-24 00:58:37 UTC,,,
0FV6W9HFD4X17DPWX26MHWV40A,22.7,3025962,2025-03-24 00:58:53 UTC,,,
0FV6W9PE9FR3EH5PW601NKPP7R,22.7,3025962,2025-03-24 00:59:10 UTC,,,
0FV6W9VD73D5NYD9DYV82N1XK1,22.7,3025962,2025-03-24 00:59:26 UTC,,,
0FV6WA0CNEC6FHG4T4RMMPA7FD,22.7,3025962,2025-03-24 00:59:42 UTC,,,
0FV6WA5BM5J61DBV9HDBT44E0F,22.7,3025962,2025-03-24 00:59:58 UTC,,,
0FV6WAAAGVRRA0CF69KV5S7V93,22.7,3025962,2025-03-24 01:00:15 UTC,,,
0FV6WAF9FMZ0ZZ0YRHNM2ZRS9P,22.7,3025962,2025-03-24 01:00:31 UTC,,,
0FV6WAM8GRBE4JE84X8N3C9CZA,22.7,3025962,2025-03-24 01:00:47 UTC,,,
0FV6WAS77S1ZJRGSMK4XVGPAJT,22.7,3025962,2025-03-24 01:01:03 UTC,,,
0FV6WAY66RRN7XYN6W60XSVJMD,22.7,3025962,2025-03-24 01:01:20 UTC,,,
0FV6WB35N53C9XT19C6W51Y8SE,22.7,3025962,2025-03-24 01:01:36 UTC,,,
0FV6WB84H453R8TCG93XS71TS4,22.7,3025962,2025-03-24 01:01:52 UTC,,,
0FV6WBD3DX1S21JDVR5P4K3Q3G,22.7,3025962,2025-03-24 01:02:09 UTC,,,
0FV6WBJ297N4HENKEHABZKZ7C9,22.7,3025962,2025-03-24 01:02:25 UTC,,,
0FV6WBQ1N2MD3EWT4DDJF9MCE7,22.7,3025962,2025-03-24 01:02:41 UTC,,,
0FV6WBW0HVB31J5DQT6AB80EFD,22.7,3025962,2025-03-24 01:02:58 UTC,,,
0FV6WC0ZF56870WGXJQTFVAJ8G,22.7,3025962,2025-03-24 01:03:14 UTC,,,
0FV6WC5YC4BDFHN7X3KFQFD34W,22.7,3025962,2025-03-24 01:03:30 UTC,,,
0FV6WCAXRR12775R5DYERP0KRB,22.7,3025962,2025-03-24 01:03:46 UTC,,,
0FV6WCFWPV50WXAFXPNYKHC9AD,22.7,3025962,2025-03-24 01:04:03 UTC,,,
0FV6WCMVMCHE23J73RE73ZJJQW,22.7,3025962,2025-03-24 01:04:19 UTC,,,
0FV6WCSTMSDQ9H8QH7408HTWY7,22.7,3025962,2025-03-24 01:04:35 UTC,,,
0FV6WCYSEEZHXY2Y9XPP5FZGTE,22.7,3025962,2025-03-24 01:04:51 UTC,,,
0FV6WD3SEYCRTM1ZPAAXNYS9S6,22.7,3025962,2025-03-24 01:05:08 UTC,,,
0FV6WD8QTNSQ16F09XENFDARSM,22.7,3025962,2025-03-24 01:05:24 UTC,,,
0FV6WDDPMAYQKGM02V3ZZ80JJ7,22.7,3025962,2025-03-24 01:05:40 UTC,,,
0FV6WDJNF8T8D6F7X0P8VWSQYF,22.7,3025962,2025-03-24 01:05:57 UTC,,,
0FV6WDQMXX1DWJ11FPWMBA1YRF,22.7,3025962,2025-03-24 01:06:13 UTC,,,
0FV6WDWKSQ7DDP53XQ61BPJSEK,22.7,3025962,2025-03-24 01:06:29 UTC,,,
0FV6WE1JQ168FVG5GJ1RVM12NG,22.7,3025962,2025-03-24 01:06:45 UTC,,,
0FV6WE6HQYD4DPEC0PMY4KF9KQ,22.7,3025962,2025-03-24 01:07:02 UTC,,,
0FV6WEBGM4JMD3FM33S280WCD6,22.7,3025962,2025-03-24 01:07:18 UTC,,,
0FV6WEGFHEYWR9K2C2NYYNR0KV,22.7,3025962,2025-03-24 01:07:34 UTC,,,
0FV6WENEYGGXVBW0NG2M29FJ1W,22.7,3025962,2025-03-24 01:07:51 UTC,,,
0FV6WETE1BD964M358X1E5E8T8,22.7,3025962,2025-03-24 01:08:07 UTC,,,
0FV6WEZD8TNSKXDE56QQPT1KH2,22.7,3025962,2025-03-24 01:08:23 UTC,,,
0FV6WF4BQF7BF3ATD6QC2S4P7J,22.7,3025962,2025-03-24 01:08:39 UTC,,,
0FV6WF9ANX20NT1HCKJ08Z8D23,22.7,3025962,2025-03-24 01:08:56 UTC,,,
0FV6WFEA079X38XX4CNCGWY94Q,22.7,3025962,2025-03-24 01:09:12 UTC,,,
0FV6WFK8X4X04RQ73AJ18T4PK5,22.7,3025962,2025-03-24 01:09:28 UTC,,,
0FV6WFR7X6HYGRX58KVR9JQ60Z,22.7,3025962,2025-03-24 01:09:45 UTC,,,
0FV6WFX6RCJVXN0S7ACQNH4WA5,22.7,3025962,2025-03-24 01:10:01 UTC,,,
0FV6WG25TCRHSVPGRPD55R2KRK,22.7,3025962,2025-03-24 01:10:17 UTC,,,
0FV6WG74K6NJDKFF4HXYE8KFSY,22.7,3025962,2025-03-24 01:10:33 UTC,,,
0FV6WGC3Z6VKNMF0XCY6FJVD5Q,22.7,3025962,2025-03-24 01:10:50 UTC,,,
0FV6WGH2XQQYH8QMSMM1HNPPT2,22.7,3025962,2025-03-24 01:11:06 UTC,,,
0FV6WGP1WM6NSMV8NP5K9ZBVRK,22.7,3025962,2025-03-24 01:11:22 UTC,,,
0FV6WGV0QWVRF649MM6GK6AW2J,22.7,3025962,2025-03-24 01:11:39 UTC,,,
0FV6WGZZNEAF2WQE0ZSSV3VK4M,22.7,3025962,2025-03-24 01:11:55 UTC,,,
0FV6WH4ZW0XG27PGEYRZ5KZ5DE,22.6,3025962,2025-03-24 01:12:11 UTC,,,
0FV6WH9Y2BB7GFWYFXRGTQ4K0A,22.6,3025962,2025-03-24 01:12:27 UTC,,,
0FV6WHEXBR634QM5V7192KJ552,22.6,3025962,2025-03-24 01:12:44 UTC,,,
0FV6WHKVWJAB9Z327PZ88VNN6X,22.6,3025962,2025-03-24 01:13:00 UTC,,,
0FV6WHRTSMGKK7EKX88KHYZVB8,22.6,3025962,2025-03-24 01:13:16 UTC,,,
0FV6WHXT4KFXT8RN5JV485PQVS,22.5,3025962,2025-03-24 01:13:33 UTC,,,
0FV6WJ2S7VZAN47ZC8DQ3BJDHC,22.5,3025962,2025-03-24 01:13:49 UTC,,,
0FV6WJ7R1763NCHKRH8AQ7HMR5,22.5,3025962,2025-03-24 01:14:05 UTC,,,
0FV6WJCPYFTJPE1GYB2J78P3SB,22.5,3025962,2025-03-24 01:14:21 UTC,,,
0FV6WJHNV0G4FAJB2NTFTB3X3D,22.5,3025962,2025-03-24 01:14:38 UTC,,,
0FV6WJPN4KBRDQSH8DNXTNJ17E,22.5,3025962,2025-03-24 01:14:54 UTC,,,
0FV6WJVM2V6WBVMDDPWWEFDN7G,22.5,3025962,2025-03-24 01:15:10 UTC,,,
0FV6WK0JZR24X2CQTCQ1D6V2AY,22.5,3025962,2025-03-24 01:15:27 UTC,,,
0FV6WK5J0K3DJ4YGB5HQ3QC7F5,22.5,3025962,2025-03-24 01:15:43 UTC,,,
0FV6WKAKANH22ERXN36PAX5JYA,22.5,3025962,2025-03-24 01:15:59 UTC,,,
0FV6WKFG8E94VQ51TRF3N201P7,22.5,3025962,2025-03-24 01:16:15 UTC,,,
0FV6WKMF6RERZVKCTWBVWGT6FY,22.5,3025962,2025-03-24 01:16:32 UTC,,,
0FV6WKSE4WM4V1CCNYDNDKRA0K,22.5,3025962,2025-03-24 01:16:48 UTC,,,
0FV6WKYD1GNQNN8J8F9Q6KNVZV,22.5,3025962,2025-03-24 01:17:04 UTC,,,
0FV6WM3CE92FD50KBXWZJA360R,22.5,3025962,2025-03-24 01:17:21 UTC,,,
0FV6WM8BD2TBVY16WRFE1X0HT6,22.5,3025962,2025-03-24 01:17:37 UTC,,,
0FV6WMDA838GV82TB18NT2352J,22.5,3025962,2025-03-24 01:17:53 UTC,,,
0FV6WMJ96VA205EWCA24XRYA1H,22.5,3025962,2025-03-24 01:18:09 UTC,,,
0FV6WMQ84A38HTA3KERE4RCZ91,22.5,3025962,2025-03-24 01:18:26 UTC,,,
0FV6WMW7EC4NVZFSR02WBWDTDM,22.5,3025962,2025-03-24 01:18:42 UTC,,,
0FV6WN16C1YFJVFZCSPKDGX2GX,22.5,3025962,2025-03-24 01:18:58 UTC,,,
0FV6WN658Z3T120A4PWAHE4Y1X,22.5,3025962,2025-03-24 01:19:14 UTC,,,
0FV6WNB48J5GY63WA5ZCDCVM5M,22.5,3025962,2025-03-24 01:19:31 UTC,,,
0FV6WNG34AN3951TD9XPN38RBK,22.5,3025962,2025-03-24 01:19:47 UTC,,,
0FV6WNN2GZG73Q5MVM5W3BWA0T,22.5,3025962,2025-03-24 01:20:03 UTC,,,
0FV6WNT1DRDM929DJ42MXWGEXC,22.5,3025962,2025-03-24 01:20:20 UTC,,,
0FV6WNZ0FWDERDAVHBNG2QMTYT,22.5,3025962,2025-03-24 01:20:36 UTC,,,
0FV6WP3Z9H95XA2QCSDKDGRD4D,22.5,3025962,2025-03-24 01:20:52 UTC,,,
0FV6WP8Y96VYS67GQG6719M1TC,22.5,3025962,2025-03-24 01:21:08 UTC,,,
0FV6WPDX4BAKJ0E7QP8PC119NS,22.5,3025962,2025-03-24 01:21:25 UTC,,,
0FV6WPJW34J254F5TSVKK08PA3,22.5,3025962,2025-03-24 01:21:41 UTC,,,
0FV6WPQVGTDV4STJ67226D2BV4,22.5,3025962,2025-03-24 01:21:57 UTC,,,
0FV6WPWTC3CG80ARSC46VJTSSS,22.5,3025962,2025-03-24 01:22:14 UTC,,,
0FV6WQ1SG3CYQ7302XYC7PMB8B,22.5,3025962,2025-03-24 01:22:30 UTC,,,
0FV6WQ6R9X02QHNBESAJ3N7W7P,22.5,3025962,2025-03-24 01:22:46 UTC,,,
0FV6WQBRBHGQAACFMAX7A5PFB6,22.5,3025962,2025-03-24 01:23:03 UTC,,,
0FV6WQGPFGAXNJMJ4A3BEDZWJZ,22.5,3025962,2025-03-24 01:23:19 UTC,,,
0FV6WQNNCSYKCK9A1SH62DDHVJ,22.5,3025962,2025-03-24 01:23:35 UTC,,,
0FV6WQTM95ABPM85D58H1C95Q6,22.5,3025962,2025-03-24 01:23:51 UTC,,,
0FV6WQZKPY84MNAGMWMKD8JGKT,22.5,3025962,2025-03-24 01:24:08 UTC,,,
0FV6WR4JKKXYPYZWG4558F9K3R,22.5,3025962,2025-03-24 01:24:24 UTC,,,
0FV6WR9HNG0AJPEB6RX575X5ED,22.5,3025962,2025-03-24 01:24:40 UTC,,,
0FV6WREGEKX6X54AYD5AHE79KH,22.5,3025962,2025-03-24 01:24:56 UTC,,,
0FV6WRKFD2036TC3A2AB5AJ7N7,22.5,3025962,2025-03-24 01:25:13 UTC,,,
0FV6WRREA2H7S5NJA7H63BCFVK,22.5,3025962,2025-03-24 01:25:29 UTC,,,
0FV6WRXDQVQ9QQHEYZXV342X1Y,22.5,3025962,2025-03-24 01:25:45 UTC,,,
0FV6WS2CKHPFG65378RCRZR4WN,22.5,3025962,2025-03-24 01:26:02 UTC,,,
0FV6WS7BH0RKQYSC7S45BXTPMS,22.5,3025962,2025-03-24 01:26:18 UTC,,,
0FV6WSCAE7V1J55RM7WR0J9QFC,22.5,3025962,2025-03-24 01:26:34 UTC,,,
0FV6WSH9W03B4XXHC8H53VREE9,22.5,3025962,2025-03-24 01:26:50 UTC,,,
0FV6WSP8QMYSTYY5EFJ95XHA3T,22.5,3025962,2025-03-24 01:27:07 UTC,,,
0FV6WSV7K421XHWQ5TMBE7W1EF,22.5,3025962,2025-03-24 01:27:23 UTC,,,
0FV6WT06FDGMEGS0BGP6GM0BE5,22.5,3025962,2025-03-24 01:27:39 UTC,,,
0FV6WT55G4NNDQ302NMSXV884W,22.5,3025962,2025-03-24 01:27:56 UTC,,,
0FV6WTA4XPP9TWS85DJ0B62DWC,22.5,3025962,2025-03-24 01:28:12 UTC,,,
0FV6WTF3TT7Z00CXNDNS4MQSVV,22.5,3025962,2025-03-24 01:28:28 UTC,,,
0FV6WTM2RN7W7HVFZ04RG3B1TB,22.5,3025962,2025-03-24 01:28:44 UTC,,,
0FV6WTS1PF8A45DB44XKHKG6EM,22.4,3025962,2025-03-24 01:29:01 UTC,,,
0FV6WTY0K4TAF8J6WCVWFA8ZDW,22.4,3025962,2025-03-24 01:29:17 UTC,,,
0FV6WV2ZHQ5ZTPRN4WT1ABFRXH,22.4,3025962,2025-03-24 01:29:33 UTC,,,
0FV6WV7Z0KJ8XP0SADAT4RTJPE,22.4,3025962,2025-03-24 01:29:50 UTC,,,
0FV6WVCXWWEQ9AYXZW2ZVNHXVQ,22.4,3025962,2025-03-24 01:30:06 UTC,,,
0FV6WVHWS3HNFCPEJ6VRCQ2ESA,22.4,3025962,2025-03-24 01:30:22 UTC,,,
0FV6WVPVRG7ZBQWDWQX8P19308,22.4,3025962,2025-03-24 01:30:38 UTC,,,
0FV6WVVTSRNNA5SG23PNQJ79D4,22.4,3025962,2025-03-24 01:30:55 UTC,,,
0FV6WW0SJ55RG96KFF79SZE9SX,22.4,3025962,2025-03-24 01:31:11 UTC,,,
0FV6WW5S2ADZ7YE1GA1X4AT1ZB,22.4,3025962,2025-03-24 01:31:27 UTC,,,
0FV6WWAQXYZNW10FD43DP1B64G,22.4,3025962,2025-03-24 01:31:43 UTC,,,
0FV6WWFQ0ZT47Z5JR2T319XBBP,22.4,3025962,2025-03-24 01:32:00 UTC,,,
0FV6WWMNV74CMCMBG52M67K2RG,22.4,3025962,2025-03-24 01:32:16 UTC,,,
0FV6WWSMRZ339VZF111QCSCK42,22.4,3025962,2025-03-24 01:32:32 UTC,,,
0FV6WWYKNV3W2AH1DEJSQER5WV,22.4,3025962,2025-03-24 01:32:49 UTC,,,
0FV6WX3K4JS6WSM7HEEB1KVSQ0,22.4,3025962,2025-03-24 01:33:05 UTC,,,
0FV6WX8HZ2T9VE79CVKTY2VX1Q,22.4,3025962,2025-03-24 01:33:21 UTC,,,
0FV6WXDGYMWKKK1H3SYAW9SA7J,22.4,3025962,2025-03-24 01:33:37 UTC,,,
0FV6WXJFTWRB37C0Q7HA7KWFH9,22.4,3025962,2025-03-24 01:33:54 UTC,,,
0FV6WXQER1PMPNDNPB94XHQCJG,22.4,3025962,2025-03-24 01:34:10 UTC,,,
0FV6WXWE3W5DP17EE2X7ND2VGP,22.4,3025962,2025-03-24 01:34:26 UTC,,,
0FV6WY1CZY1K3KY04T2G0HSFNE,22.4,3025962,2025-03-24 01:34:43 UTC,,,
0FV6WY6C0TNZ0A274VG1NYYQ0T,22.4,3025962,2025-03-24 01:34:59 UTC,,,
0FV6WYBATER0CK54R3PQZM93HN,22.4,3025962,2025-03-24 01:35:15 UTC,,,
0FV6WYGAT5K3QGQ4CWM2V5DS32,22.4,3025962,2025-03-24 01:35:32 UTC,,,
0FV6WYN94XX5T44S2GRX49T42C,22.4,3025962,2025-03-24 01:35:48 UTC,,,
0FV6WYT83TVHEFQB69VQ14WFFD,22.4,3025962,2025-03-24 01:36:04 UTC,,,
0FV6WYZ749BRMEN4VB47BYNJMK,22.4,3025962,2025-03-24 01:36:20 UTC,,,
0FV6WZ464MKB0DF0J5CJYS4SBS,22.4,3025962,2025-03-24 01:36:37 UTC,,,
0FV6WZ94XZWD2ZRCAERQ6Z9BYN,22.4,3025962,2025-03-24 01:36:53 UTC,,,
0FV6WZE7NNN32M65R0VCSD9KG6,22.4,3025962,2025-03-24 01:37:10 UTC,,,
0FV6WZK378M9CZTPSFC1Y7MTVE,22.4,3025962,2025-03-24 01:37:25 UTC,,,
0FV6WZR2321B5VGK381XXWV0CT,22.4,3025962,2025-03-24 01:37:42 UTC,,,
0FV6WZX10VZCP505NWDYFM5EAM,22.4,3025962,2025-03-24 01:37:58 UTC,,,
0FV6X02011MN512AWTG00E7RSN,22.4,3025962,2025-03-24 01:38:14 UTC,,,
0FV6X06Z9WVW3E93KZ3GB6XP8D,22.4,3025962,2025-03-24 01:38:31 UTC,,,
0FV6X0BY703VEN5RHT587B32X1,22.4,3025962,2025-03-24 01:38:47 UTC,,,
0FV6X0GX6TTV9T2Y2S4F6D5WFE,22.4,3025962,2025-03-24 01:39:03 UTC,,,
0FV6X0NVZYJ2C1PVEZ2VBHB40C,22.4,3025962,2025-03-24 01:39:19 UTC,,,
0FV6X0TW3JKJG3BFC2PK313HWC,22.4,3025962,2025-03-24 01:39:36 UTC,,,
0FV6X0ZTDMV6JHA50V9VW68XBA,22.4,3025962,2025-03-24 01:39:52 UTC,,,
0FV6X14S76Q7CHKY0H208CG3R8,22.3,3025962,2025-03-24 01:40:08 UTC,,,
0FV6X19R8NRCS8TT09XJTVJMXZ,22.3,3025962,2025-03-24 01:40:25 UTC,,,
0FV6X1EQ737YMC90VX40WCTYA8,22.3,3025962,2025-03-24 01:40:41 UTC,,,
0FV6X1KP2RV70ZHS28M53CX9AH,22.3,3025962,2025-03-24 01:40:57 UTC,,,
0FV6X1RNH19YFFEV3MC1AK3SSD,22.3,3025962,2025-03-24 01:41:13 UTC,,,
0FV6X1XMEFMKWRDWYEKA7SX5GB,22.3,3025962,2025-03-24 01:41:30 UTC,,,
0FV6X22KD7CN79BW6895NVXTV3,22.3,3025962,2025-03-24 01:41:46 UTC,,,
0FV6X27J8P5HCQ4F7DXT4CK851,22.3,3025962,2025-03-24 01:42:02 UTC,,,
0FV6X2CH79A4Z9APCNFQNNZGGJ,22.3,3025962,2025-03-24 01:42:19 UTC,,,
0FV6X2HGGQECKE155KDXVY9Z32,22.3,3025962,2025-03-24 01:42:35 UTC,,,
0FV6X2PFDA4EXN13A1KHHE37RQ,22.3,3025962,2025-03-24 01:42:51 UTC,,,
0FV6X2VEB2XHB9AFNBE3SA79MX,22.3,3025962,2025-03-24 01:43:07 UTC,,,
0FV6X30D76PEWXJZJ3EKRV19V9,22.3,3025962,2025-03-24 01:43:24 UTC,,,
0FV6X35C694RGHANC8QCE5T4SX,22.3,3025962,2025-03-24 01:43:40 UTC,,,
0FV6X3ABM3ZK4BK6BNCM8NEV18,22.3,3025962,2025-03-24 01:43:56 UTC,,,
0FV6X3FAGR610TB6W7X22353WX,22.3,3025962,2025-03-24 01:44:13 UTC,,,
0FV6X3M9CDXQMMKGQ6VBFE53CR,22.3,3025962,2025-03-24 01:44:29 UTC,,,
0FV6X3S8R2SJ11VFTZ8TKC8G0C,22.3,3025962,2025-03-24 01:44:45 UTC,,,
0FV6X3Y7T9PW6TACC2VG60WMX9,22.3,3025962,2025-03-24 01:45:01 UTC,,,
0FV6X436H21Q0GHTQSMQMWC92M,22.3,3025962,2025-03-24 01:45:18 UTC,,,
0FV6X485EXHAQCZ3J527TN5RJE,22.3,3025962,2025-03-24 01:45:34 UTC,,,
0FV6X4D4YW01Y8SJTZHKR3HMTP,22.3,3025962,2025-03-24 01:45:50 UTC,,,
0FV6X4J3TY2VNSWWK81GBNC3YX,22.3,3025962,2025-03-24 01:46:07 UTC,,,
0FV6X4Q2MGZC0T1CX1PJWXX8GK,22.3,3025962,2025-03-24 01:46:23 UTC,,,
0FV6X4W1HCS6TPGFRB0P58XE31,22.3,3025962,2025-03-24 01:46:39 UTC,,,
0FV6X510FS38CCAR23DBMZMC8V,22.3,3025962,2025-03-24 01:46:55 UTC,,,
0FV6X55ZW1E7CP463RMJAGEYCT,22.3,3025962,2025-03-24 01:47:12 UTC,,,
0FV6X5AYPBVVVWVYTPTRHH9EZG,22.3,3025962,2025-03-24 01:47:28 UTC,,,
0FV6X5FXM4TNX0X415962DJGEK,22.3,3025962,2025-03-24 01:47:44 UTC,,,
0FV6X5MWKBDNDYFDNMB1BG8V38,22.2,3025962,2025-03-24 01:48:00 UTC,,,
0FV6X5SVZMBWA4QCW5SHYG7ZCY,22.2,3025962,2025-03-24 01:48:17 UTC,,,
0FV6X5YTXB1X6E0X6T5NRS145V,22.2,3025962,2025-03-24 01:48:33 UTC,,,
0FV6X63STBRR8SKYEX8QGQ50NX,22.2,3025962,2025-03-24 01:48:49 UTC,,,
0FV6X68RPTQEAPEAAQT9B6Y2V5,22.2,3025962,2025-03-24 01:49:06 UTC,,,
0FV6X6DQMYHXN1PYQYEEVG1BBH,22.2,3025962,2025-03-24 01:49:22 UTC,,,
0FV6X6JPPRD106GPBCVY9SJ1YB,22.2,3025962,2025-03-24 01:49:38 UTC,,,
0FV6X6QNKCTJF659QA0ZM87SVT,22.2,3025962,2025-03-24 01:49:54 UTC,,,
0FV6X6WNNX7AX8DRDK67FT1GEX,22.2,3025962,2025-03-24 01:50:11 UTC,,,
0FV6X71KYVDVMRV8GVA6HSJFE3,22.2,3025962,2025-03-24 01:50:27 UTC,,,
0FV6X76K22RFCWM9YMQPENXHA0,22.2,3025962,2025-03-24 01:50:43 UTC,,,
0FV6X7BHTR0G548JV83FTDZYGB,22.2,3025962,2025-03-24 01:51:00 UTC,,,
